run_tag,calibration,model,device,dtype,method,target_sparsity,achieved_sparsity,ppl,eval_tokens,param_count,prefill_tokens_per_s,decode_tokens_per_s,cuda_peak_mb_prefill,cuda_peak_mb_decode,total_weights_pruned_scope,act_layers,act_max_over_median_mean,act_frac_top1_mean
tinylama_wanda,calibration_shifted,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,baseline,0.0,0.0,13.27615627485306,60000,1100048384,8197.974858968058,86.647698510577,2130.4287109375,2151.5537109375,,,,
tinylama_wanda,calibration_shifted,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,magnitude,0.3,0.3007500450332443,14.673250535370034,60000,1100048384,8280.790031316614,86.93617206019927,2130.4287109375,2152.3037109375,968884224.0,,,
tinylama_wanda,calibration_shifted,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,magnitude,0.5,0.5010162844802394,34.47301397720374,60000,1100048384,8286.175410765038,87.05628090342931,2130.4287109375,2152.3037109375,968884224.0,,,
tinylama_wanda,calibration_shifted,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,magnitude,0.8,0.8011213463622254,159509.01151544042,60000,1100048384,8517.178328004336,87.70489040923465,2130.4287109375,2152.3037109375,968884224.0,,,
tinylama_wanda,calibration_shifted,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,wanda,0.3,0.30000022789100544,13.853288908298794,60000,1100048384,8308.904648739732,86.82805232145292,2130.4287109375,2152.3037109375,968884224.0,154.0,43.82202920975623,0.00969619452182276
tinylama_wanda,calibration_shifted,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,wanda,0.5,0.5000004747729281,21.081433543323143,60000,1100048384,8335.45129408986,87.16616251851347,2130.4287109375,2152.3037109375,968884224.0,154.0,43.82202920975623,0.00969619452182276
tinylama_wanda,calibration_shifted,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,wanda,0.8,0.8000003858046099,1175.7729010807582,60000,1100048384,8498.686078803044,87.88359841558504,2130.4287109375,2152.3037109375,968884224.0,154.0,43.82202920975623,0.00969619452182276
