variant,method,ratio,nm_pattern,accuracy,nonzero_prunable,total_prunable,weight_sparsity,dense_model_mb,effective_nonzero_weight_mb,gmacs_per_image,gflops_per_image,infer_ms_per_image,infer_images_per_s,effective_gflops_per_s,peak_cpu_rss_mb,peak_gpu_allocated_mb
fine@0.3,fine,0.3,,0.11,7820423,11172032,0.29999994629446103,42.69127655029297,29.83254623413086,1.823526912,3.647053824,0.5926581249696028,1687.3134069515872,6153.722813109254,1324.51171875,148.8818359375
fine@0.5,fine,0.5,,0.11,5586016,11172032,0.5,42.69127655029297,21.3089599609375,1.823526912,3.647053824,0.5399968000347144,1851.8628257347334,6753.8434001193045,1324.6328125,149.7568359375
fine@0.8,fine,0.8,,0.135,2234407,11172032,0.799999946294461,42.69127655029297,8.52358627319336,1.823526912,3.647053824,0.5388101750213536,1855.9411948008756,6768.7174316176615,1324.484375,148.8818359375
channel@0.3,channel,0.3,,0.135,7814359,11172032,0.30054273027502965,42.69127655029297,29.80941390991211,1.823526912,3.647053824,0.5394422500103246,1853.7665523619266,6760.786393594861,1356.60546875,149.7568359375
channel@0.5,channel,0.5,,0.115,5586016,11172032,0.5,42.69127655029297,21.3089599609375,1.823526912,3.647053824,0.5379985999752535,1858.740896437272,6778.928094176741,1356.60546875,149.6630859375
channel@0.8,channel,0.8,,0.06,2228343,11172032,0.8005427302750296,42.69127655029297,8.50045394897461,1.823526912,3.647053824,0.5318701500073075,1880.1581551178624,6857.037989347385,1356.47265625,148.8818359375
nm@3:10,nm,0.3,3:10,0.11,7826758,11172032,0.2994329053121223,42.69127655029297,29.856712341308594,1.823526912,3.647053824,0.5424650999884761,1843.4365639766384,6723.11236995242,1357.5546875,148.8818359375
nm@5:10,nm,0.5,5:10,0.11,5593162,11172032,0.4993603670308141,42.69127655029297,21.336219787597656,1.823526912,3.647053824,0.5297776499901374,1887.5843479214657,6884.121714209527,1357.5234375,149.7568359375
nm@8:10,nm,0.8,8:10,0.07,2238608,11172032,0.7996239180124081,42.69127655029297,8.53961181640625,1.823526912,3.647053824,0.5387465250350942,1856.160464208766,6769.517118950194,1357.42578125,149.6630859375
