timestamp_utc,host,platform,cwd,pid,python,torch,torchvision,device,cuda_device_name,cuda_capability,dtype,pretrained,thop_available,matplotlib_available,warmup,iters,model,num_params,weights_and_buffers_mb,batch_size,resolution,gmacs_per_image,gflops_per_image,peak_cpu_rss_mb,peak_gpu_allocated_mb,activation_total_per_fwd_mb,activation_max_single_mb
2026-02-07T02:02:12.346879+00:00,gyz-ROG-Zephyrus-G16-GU605MV-GU605MV,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,/home/gyz/projects/pytorch_demo,9230,3.10.12,2.7.1+cu118,torchvision.models,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,8.9,fp32,False,True,True,1,1,resnet18,11689512,44.628647,1,224,1.824033792,3.648067584,818.21875,63.59375,28.525299,3.0625
2026-02-07T02:02:12.346879+00:00,gyz-ROG-Zephyrus-G16-GU605MV-GU605MV,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,/home/gyz/projects/pytorch_demo,9230,3.10.12,2.7.1+cu118,torchvision.models,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,8.9,fp32,False,True,True,1,1,resnet18,11689512,44.628647,2,224,1.824033792,3.648067584,848.886719,66.2216796875,57.050598,6.125
2026-02-07T02:02:12.346879+00:00,gyz-ROG-Zephyrus-G16-GU605MV-GU605MV,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,/home/gyz/projects/pytorch_demo,9230,3.10.12,2.7.1+cu118,torchvision.models,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,8.9,fp32,False,True,True,1,1,resnet18,11689512,44.628647,4,224,1.824033792,3.648067584,855.761719,80.2060546875,114.101196,12.25
2026-02-07T02:02:12.346879+00:00,gyz-ROG-Zephyrus-G16-GU605MV-GU605MV,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,/home/gyz/projects/pytorch_demo,9230,3.10.12,2.7.1+cu118,torchvision.models,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,8.9,fp32,False,True,True,1,1,resnet18,11689512,44.628647,8,224,1.824033792,3.648067584,868.136719,106.43994140625,228.202393,24.5
2026-02-07T02:02:12.346879+00:00,gyz-ROG-Zephyrus-G16-GU605MV-GU605MV,Linux-6.8.0-90-generic-x86_64-with-glibc2.35,/home/gyz/projects/pytorch_demo,9230,3.10.12,2.7.1+cu118,torchvision.models,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,8.9,fp32,False,True,True,1,1,resnet18,11689512,44.628647,16,224,1.824033792,3.648067584,871.058594,162.06396484375,456.404785,49.0
