variant,method,ratio,nm_pattern,accuracy,nonzero_prunable,total_prunable,weight_sparsity,dense_model_mb,effective_nonzero_weight_mb,gmacs_per_image,gflops_per_image,infer_ms_per_image,infer_images_per_s,effective_gflops_per_s,peak_cpu_rss_mb,peak_gpu_allocated_mb
actchannel_slim@0.3,actchannel,0.3,,0.927,7862720,7862720,0.0,30.05846405029297,29.993896484375,0.394067712,0.788135424,0.14275213499786332,7005.149170027949,5521.006211303226,1442.44140625,137.89208984375
actchannel_slim@0.5,actchannel,0.5,,0.91,5671616,5671616,0.0,21.69420623779297,21.635498046875,0.283719168,0.567438336,0.09964074624804198,10036.054903790435,5694.842294611485,1458.21484375,123.97119140625
actchannel_slim@0.8,actchannel,0.8,,0.864,2369984,2369984,0.0,9.090690612792969,9.040771484375,0.119897856,0.239795712,0.08287339000162319,12066.599423293937,2893.518800127559,1465.57421875,95.15283203125
