run_tag,calibration,model,device,dtype,method,target_sparsity,achieved_sparsity,ppl,eval_tokens,param_count,prefill_tokens_per_s,decode_tokens_per_s,cuda_peak_mb_prefill,cuda_peak_mb_decode,total_weights_pruned_scope,act_layers,act_max_over_median_mean,act_frac_top1_mean
tinylama_wanda,calibration,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,baseline,0.0,0.0,13.27615627485306,60000,1100048384,8434.20008829549,89.88931930909703,2130.4287109375,2151.5537109375,,,,
tinylama_wanda,calibration,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,magnitude,0.3,0.3007500450332443,14.673250535370034,60000,1100048384,8455.72583605624,87.3677498673093,2130.4287109375,2152.3037109375,968884224.0,,,
tinylama_wanda,calibration,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,magnitude,0.5,0.5010162844802394,34.47301397720374,60000,1100048384,8420.119678639783,87.39488498264292,2130.4287109375,2152.3037109375,968884224.0,,,
tinylama_wanda,calibration,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,magnitude,0.8,0.8011213463622254,159509.01151544042,60000,1100048384,8505.793746852843,87.56792024440237,2130.4287109375,2152.3037109375,968884224.0,,,
tinylama_wanda,calibration,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,wanda,0.3,0.3000002505975369,13.720430282863015,60000,1100048384,8266.964303256855,86.81734527772595,2130.4287109375,2152.3037109375,968884224.0,154.0,113.69438868683655,0.01386674589631692
tinylama_wanda,calibration,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,wanda,0.5,0.5000004685802377,18.399899352476094,60000,1100048384,8332.111995466625,87.01332985739214,2130.4287109375,2152.3037109375,968884224.0,154.0,113.69438868683655,0.01386674589631692
tinylama_wanda,calibration,TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,wanda,0.8,0.8000003806440346,783.9540960517905,60000,1100048384,8548.393513110219,87.83315799603166,2130.4287109375,2152.3037109375,968884224.0,154.0,113.69438868683655,0.01386674589631692
