length,intervention,ppl,tokens,loss_start,loss_tokens,prefix_len
256,sinkpos0:eos,9.347254149715498,128,128,128,
256,sinkpos1:eos,9.345781188250042,128,128,128,
256,sinkpos0:exclamation,9.223691096949603,128,128,128,
256,sinkpos1:exclamation,9.222336551235838,128,128,128,
256,baseline,23.06931896744547,128,128,128,
256,prefix:whitespace:plen10,25.164992787179905,128,138,128,10.0
256,prefix:punctuation:plen10,23.21954216673805,128,138,128,10.0
256,prefix:random_words:plen10,23.65572067625017,128,138,128,10.0
256,prefix:instruction:plen10,23.858341928557977,128,138,128,10.0
256,prefix:whitespace:plen32,26.37074316720231,128,160,128,32.0
256,prefix:punctuation:plen32,23.25621368174026,128,160,128,32.0
256,prefix:random_words:plen32,23.897771446074433,128,160,128,32.0
256,prefix:instruction:plen32,24.428924962361613,128,160,128,32.0
256,prefix:whitespace:plen64,29.25495736109815,128,192,128,64.0
256,prefix:punctuation:plen64,23.301108145700812,128,192,128,64.0
256,prefix:random_words:plen64,23.933990481902214,128,192,128,64.0
256,prefix:instruction:plen64,24.89453363814258,128,192,128,64.0
256,prefix:whitespace:plen128,33.495079714444614,128,256,128,128.0
256,prefix:punctuation:plen128,23.32663815226992,128,256,128,128.0
256,prefix:random_words:plen128,24.215083340651347,128,256,128,128.0
256,prefix:instruction:plen128,24.897050340745572,128,256,128,128.0
256,prefix:whitespace:plen256,47.63051626344224,128,384,128,256.0
256,prefix:punctuation:plen256,23.400929983658855,128,384,128,256.0
256,prefix:random_words:plen256,24.254049968322153,128,384,128,256.0
256,prefix:instruction:plen256,24.583294742759332,128,384,128,256.0
256,sinkpos0:eos,23.28873396326459,128,128,128,
256,sinkpos1:eos,23.491723297979078,128,128,128,
256,sinkpos0:exclamation,23.264199439834698,128,128,128,
256,sinkpos1:exclamation,23.400600812201933,128,128,128,
256,baseline,7.592159425697203,128,128,128,
256,prefix:whitespace:plen10,8.157822862793953,128,138,128,10.0
256,prefix:punctuation:plen10,7.634064703536217,128,138,128,10.0
256,prefix:random_words:plen10,7.7656841940139,128,138,128,10.0
256,prefix:instruction:plen10,7.858887295606701,128,138,128,10.0
256,prefix:whitespace:plen32,8.76559624141456,128,160,128,32.0
256,prefix:punctuation:plen32,7.669387000836981,128,160,128,32.0
256,prefix:random_words:plen32,7.784781619745829,128,160,128,32.0
256,prefix:instruction:plen32,7.778644271311033,128,160,128,32.0
256,prefix:whitespace:plen64,9.742958406230205,128,192,128,64.0
256,prefix:punctuation:plen64,7.674779385442932,128,192,128,64.0
256,prefix:random_words:plen64,7.790292285808987,128,192,128,64.0
256,prefix:instruction:plen64,7.913716780397286,128,192,128,64.0
256,prefix:whitespace:plen128,11.002442612706753,128,256,128,128.0
256,prefix:punctuation:plen128,7.688148629326746,128,256,128,128.0
256,prefix:random_words:plen128,7.749253023227724,128,256,128,128.0
256,prefix:instruction:plen128,7.797578361920609,128,256,128,128.0
256,prefix:whitespace:plen256,15.544504689977638,128,384,128,256.0
256,prefix:punctuation:plen256,7.697177773755341,128,384,128,256.0
256,prefix:random_words:plen256,7.701989205561356,128,384,128,256.0
256,prefix:instruction:plen256,7.789096243963491,128,384,128,256.0
256,sinkpos0:eos,7.6017627072454195,128,128,128,
256,sinkpos1:eos,7.6074122485021345,128,128,128,
256,sinkpos0:exclamation,7.5761134734371165,128,128,128,
256,sinkpos1:exclamation,7.61714923480801,128,128,128,
256,baseline,24.52836137631937,128,128,128,
256,prefix:whitespace:plen10,25.536717321684083,128,138,128,10.0
256,prefix:punctuation:plen10,24.706586643404233,128,138,128,10.0
256,prefix:random_words:plen10,24.636812134191622,128,138,128,10.0
256,prefix:instruction:plen10,24.4907232053924,128,138,128,10.0
256,prefix:whitespace:plen32,26.214753798248566,128,160,128,32.0
256,prefix:punctuation:plen32,24.535479445713182,128,160,128,32.0
256,prefix:random_words:plen32,24.48232226309805,128,160,128,32.0
256,prefix:instruction:plen32,24.584261845625033,128,160,128,32.0
256,prefix:whitespace:plen64,27.434574367292285,128,192,128,64.0
256,prefix:punctuation:plen64,24.383130622615738,128,192,128,64.0
256,prefix:random_words:plen64,24.49450135788559,128,192,128,64.0
256,prefix:instruction:plen64,24.849021715210043,128,192,128,64.0
256,prefix:whitespace:plen128,31.654474794964628,128,256,128,128.0
256,prefix:punctuation:plen128,24.266965988008774,128,256,128,128.0
256,prefix:random_words:plen128,24.595934553324767,128,256,128,128.0
256,prefix:instruction:plen128,24.60103687363679,128,256,128,128.0
256,prefix:whitespace:plen256,52.11926255215772,128,384,128,256.0
256,prefix:punctuation:plen256,24.20104091227654,128,384,128,256.0
256,prefix:random_words:plen256,24.83042584590058,128,384,128,256.0
256,prefix:instruction:plen256,24.43080046203676,128,384,128,256.0
256,sinkpos0:eos,24.44709191134696,128,128,128,
256,sinkpos1:eos,24.37603350483658,128,128,128,
256,sinkpos0:exclamation,24.023025720192702,128,128,128,
256,sinkpos1:exclamation,24.487727959290048,128,128,128,
256,baseline,22.726455186495574,128,128,128,
256,prefix:whitespace:plen10,23.55317218516768,128,138,128,10.0
256,prefix:punctuation:plen10,22.89956284728434,128,138,128,10.0
256,prefix:random_words:plen10,22.942899073597825,128,138,128,10.0
256,prefix:instruction:plen10,23.07754316365962,128,138,128,10.0
256,prefix:whitespace:plen32,25.695930817516576,128,160,128,32.0
256,prefix:punctuation:plen32,22.99899140840562,128,160,128,32.0
256,prefix:random_words:plen32,23.09698481872281,128,160,128,32.0
256,prefix:instruction:plen32,23.36012573568514,128,160,128,32.0
256,prefix:whitespace:plen64,27.887256346142475,128,192,128,64.0
256,prefix:punctuation:plen64,23.098097209070268,128,192,128,64.0
256,prefix:random_words:plen64,23.066739539319,128,192,128,64.0
256,prefix:instruction:plen64,23.18824076416862,128,192,128,64.0
256,prefix:whitespace:plen128,32.53821352133012,128,256,128,128.0
256,prefix:punctuation:plen128,23.23750780091507,128,256,128,128.0
256,prefix:random_words:plen128,23.136717117002082,128,256,128,128.0
256,prefix:instruction:plen128,23.20480455697344,128,256,128,128.0
256,prefix:whitespace:plen256,51.93775916117913,128,384,128,256.0
256,prefix:punctuation:plen256,23.334681473344208,128,384,128,256.0
256,prefix:random_words:plen256,23.25886975113105,128,384,128,256.0
256,prefix:instruction:plen256,23.171534107549252,128,384,128,256.0
256,sinkpos0:eos,22.590670733195154,128,128,128,
256,sinkpos1:eos,22.669135802371116,128,128,128,
256,sinkpos0:exclamation,22.731126335169318,128,128,128,
256,sinkpos1:exclamation,22.810933090746502,128,128,128,
256,baseline,4.942690448554831,128,128,128,
256,prefix:whitespace:plen10,4.908711113434469,128,138,128,10.0
256,prefix:punctuation:plen10,4.875405899720553,128,138,128,10.0
256,prefix:random_words:plen10,4.9602388773699735,128,138,128,10.0
256,prefix:instruction:plen10,4.931997181284969,128,138,128,10.0
256,prefix:whitespace:plen32,5.2175799675065475,128,160,128,32.0
256,prefix:punctuation:plen32,4.859794512980691,128,160,128,32.0
256,prefix:random_words:plen32,4.962764990677742,128,160,128,32.0
256,prefix:instruction:plen32,4.960960915217335,128,160,128,32.0
256,prefix:whitespace:plen64,5.739336091795324,128,192,128,64.0
256,prefix:punctuation:plen64,4.8421921617706305,128,192,128,64.0
256,prefix:random_words:plen64,4.95109212177626,128,192,128,64.0
256,prefix:instruction:plen64,4.966960670164762,128,192,128,64.0
256,prefix:whitespace:plen128,6.6942403094357,128,256,128,128.0
256,prefix:punctuation:plen128,4.827957747093952,128,256,128,128.0
256,prefix:random_words:plen128,4.937718212202826,128,256,128,128.0
256,prefix:instruction:plen128,4.9727109950350785,128,256,128,128.0
256,prefix:whitespace:plen256,8.821166029558595,128,384,128,256.0
256,prefix:punctuation:plen256,4.810327348736865,128,384,128,256.0
256,prefix:random_words:plen256,4.951569039413373,128,384,128,256.0
256,prefix:instruction:plen256,4.961287374687968,128,384,128,256.0
256,sinkpos0:eos,4.882772859094363,128,128,128,
256,sinkpos1:eos,4.928706404237949,128,128,128,
256,sinkpos0:exclamation,4.870536767402116,128,128,128,
256,sinkpos1:exclamation,4.909413945666935,128,128,128,
256,baseline,12.882982435861788,128,128,128,
256,prefix:whitespace:plen10,13.598397745374601,128,138,128,10.0
256,prefix:punctuation:plen10,12.87663205190279,128,138,128,10.0
256,prefix:random_words:plen10,12.968342635164685,128,138,128,10.0
256,prefix:instruction:plen10,13.34831464296359,128,138,128,10.0
256,prefix:whitespace:plen32,13.923031968785885,128,160,128,32.0
256,prefix:punctuation:plen32,12.820728808056941,128,160,128,32.0
256,prefix:random_words:plen32,13.232168862644754,128,160,128,32.0
256,prefix:instruction:plen32,13.412528870785662,128,160,128,32.0
256,prefix:whitespace:plen64,14.827744629252843,128,192,128,64.0
256,prefix:punctuation:plen64,12.843460216484619,128,192,128,64.0
256,prefix:random_words:plen64,13.300193290838067,128,192,128,64.0
256,prefix:instruction:plen64,13.437216163968738,128,192,128,64.0
256,prefix:whitespace:plen128,16.564213239311,128,256,128,128.0
256,prefix:punctuation:plen128,12.748650400224758,128,256,128,128.0
256,prefix:random_words:plen128,13.32568727116469,128,256,128,128.0
256,prefix:instruction:plen128,13.401539352454376,128,256,128,128.0
256,prefix:whitespace:plen256,25.793248509095292,128,384,128,256.0
256,prefix:punctuation:plen256,12.719765226143984,128,384,128,256.0
256,prefix:random_words:plen256,13.431607687582577,128,384,128,256.0
256,prefix:instruction:plen256,13.453885641369144,128,384,128,256.0
256,sinkpos0:eos,12.906181156791288,128,128,128,
256,sinkpos1:eos,13.126453500111564,128,128,128,
256,sinkpos0:exclamation,12.835262477713313,128,128,128,
256,sinkpos1:exclamation,12.986331370662578,128,128,128,
256,baseline,9.459799979400541,128,128,128,
256,prefix:whitespace:plen10,9.744398712105907,128,138,128,10.0
256,prefix:punctuation:plen10,9.604319946795162,128,138,128,10.0
256,prefix:random_words:plen10,9.807076150468804,128,138,128,10.0
256,prefix:instruction:plen10,9.989986987430434,128,138,128,10.0
256,prefix:whitespace:plen32,10.624668258487016,128,160,128,32.0
256,prefix:punctuation:plen32,9.63269407058649,128,160,128,32.0
256,prefix:random_words:plen32,9.808168145598007,128,160,128,32.0
256,prefix:instruction:plen32,9.93765115453395,128,160,128,32.0
256,prefix:whitespace:plen64,11.92004191577156,128,192,128,64.0
256,prefix:punctuation:plen64,9.646826302005362,128,192,128,64.0
256,prefix:random_words:plen64,9.85808265426031,128,192,128,64.0
256,prefix:instruction:plen64,10.058638965155447,128,192,128,64.0
256,prefix:whitespace:plen128,15.805965319643185,128,256,128,128.0
256,prefix:punctuation:plen128,9.630223231693604,128,256,128,128.0
256,prefix:random_words:plen128,9.802365830850531,128,256,128,128.0
256,prefix:instruction:plen128,10.04618341251441,128,256,128,128.0
256,prefix:whitespace:plen256,24.066324771251985,128,384,128,256.0
256,prefix:punctuation:plen256,9.626844077155964,128,384,128,256.0
256,prefix:random_words:plen256,9.864623497091621,128,384,128,256.0
256,prefix:instruction:plen256,10.093323354349481,128,384,128,256.0
256,sinkpos0:eos,9.518930946834365,128,128,128,
256,sinkpos1:eos,9.655841844071102,128,128,128,
256,sinkpos0:exclamation,9.512000179295821,128,128,128,
256,sinkpos1:exclamation,9.543918999435142,128,128,128,
256,baseline,4.54286464302545,128,128,128,
256,prefix:whitespace:plen10,4.702045905714254,128,138,128,10.0
256,prefix:punctuation:plen10,4.5399790894589085,128,138,128,10.0
256,prefix:random_words:plen10,4.640326795643949,128,138,128,10.0
256,prefix:instruction:plen10,4.610259712019008,128,138,128,10.0
256,prefix:whitespace:plen32,5.0892453320581525,128,160,128,32.0
256,prefix:punctuation:plen32,4.55078577687896,128,160,128,32.0
256,prefix:random_words:plen32,4.640751649698462,128,160,128,32.0
256,prefix:instruction:plen32,4.605889280364133,128,160,128,32.0
256,prefix:whitespace:plen64,5.705216489647969,128,192,128,64.0
256,prefix:punctuation:plen64,4.549965054539174,128,192,128,64.0
256,prefix:random_words:plen64,4.634928785314473,128,192,128,64.0
256,prefix:instruction:plen64,4.603248487005783,128,192,128,64.0
256,prefix:whitespace:plen128,6.768020669735527,128,256,128,128.0
256,prefix:punctuation:plen128,4.544534553659492,128,256,128,128.0
256,prefix:random_words:plen128,4.614658495468333,128,256,128,128.0
256,prefix:instruction:plen128,4.611760325379406,128,256,128,128.0
256,prefix:whitespace:plen256,9.224559782086855,128,384,128,256.0
256,prefix:punctuation:plen256,4.545885338952206,128,384,128,256.0
256,prefix:random_words:plen256,4.585440963114209,128,384,128,256.0
256,prefix:instruction:plen256,4.608210762072139,128,384,128,256.0
256,sinkpos0:eos,4.567103946982457,128,128,128,
256,sinkpos1:eos,4.548641795629122,128,128,128,
256,sinkpos0:exclamation,4.546521587881389,128,128,128,
256,sinkpos1:exclamation,4.542127650995006,128,128,128,
256,baseline,12.272162880583439,128,128,128,
256,prefix:whitespace:plen10,13.312753258781186,128,138,128,10.0
256,prefix:punctuation:plen10,12.322107139974861,128,138,128,10.0
256,prefix:random_words:plen10,12.372015728989442,128,138,128,10.0
256,prefix:instruction:plen10,12.623171632022492,128,138,128,10.0
256,prefix:whitespace:plen32,15.013700572712889,128,160,128,32.0
256,prefix:punctuation:plen32,12.385202093016527,128,160,128,32.0
256,prefix:random_words:plen32,12.414088143636171,128,160,128,32.0
256,prefix:instruction:plen32,12.799761726479833,128,160,128,32.0
256,prefix:whitespace:plen64,16.087027942531098,128,192,128,64.0
256,prefix:punctuation:plen64,12.423133471380574,128,192,128,64.0
256,prefix:random_words:plen64,12.449605530864764,128,192,128,64.0
256,prefix:instruction:plen64,12.832520862681887,128,192,128,64.0
256,prefix:whitespace:plen128,19.278097232430067,128,256,128,128.0
256,prefix:punctuation:plen128,12.445400277395441,128,256,128,128.0
256,prefix:random_words:plen128,12.531424988785265,128,256,128,128.0
256,prefix:instruction:plen128,12.898835196962413,128,256,128,128.0
256,prefix:whitespace:plen256,36.810205050058286,128,384,128,256.0
256,prefix:punctuation:plen256,12.474866908213494,128,384,128,256.0
256,prefix:random_words:plen256,12.68891840305328,128,384,128,256.0
256,prefix:instruction:plen256,12.758207176463696,128,384,128,256.0
256,sinkpos0:eos,12.40009346409704,128,128,128,
256,sinkpos1:eos,12.538842715615097,128,128,128,
256,sinkpos0:exclamation,12.234158663269334,128,128,128,
256,sinkpos1:exclamation,12.441828263664716,128,128,128,
256,baseline,10.22434989055875,128,128,128,
256,prefix:whitespace:plen10,10.771217672711497,128,138,128,10.0
256,prefix:punctuation:plen10,10.07463304861671,128,138,128,10.0
256,prefix:random_words:plen10,10.149912318811957,128,138,128,10.0
256,prefix:instruction:plen10,10.303272832949265,128,138,128,10.0
256,prefix:whitespace:plen32,11.356334737382172,128,160,128,32.0
256,prefix:punctuation:plen32,10.090082405752861,128,160,128,32.0
256,prefix:random_words:plen32,10.225295752196788,128,160,128,32.0
256,prefix:instruction:plen32,10.376699842255514,128,160,128,32.0
256,prefix:whitespace:plen64,11.934664232567386,128,192,128,64.0
256,prefix:punctuation:plen64,10.11619352086578,128,192,128,64.0
256,prefix:random_words:plen64,10.199720084074814,128,192,128,64.0
256,prefix:instruction:plen64,10.374406699497396,128,192,128,64.0
256,prefix:whitespace:plen128,12.813260409500819,128,256,128,128.0
256,prefix:punctuation:plen128,10.181276963790694,128,256,128,128.0
256,prefix:random_words:plen128,10.246373593199278,128,256,128,128.0
256,prefix:instruction:plen128,10.320740997300717,128,256,128,128.0
256,prefix:whitespace:plen256,17.25967227325051,128,384,128,256.0
256,prefix:punctuation:plen256,10.270374089249628,128,384,128,256.0
256,prefix:random_words:plen256,10.240138701275255,128,384,128,256.0
256,prefix:instruction:plen256,10.353966473025249,128,384,128,256.0
256,sinkpos0:eos,9.887647295120434,128,128,128,
256,sinkpos1:eos,10.000291194660505,128,128,128,
256,sinkpos0:exclamation,10.141625031684276,128,128,128,
256,sinkpos1:exclamation,9.997942979012505,128,128,128,
512,baseline,7.948433937541154,128,384,128,
512,prefix:whitespace:plen10,7.892859578324074,128,394,128,10.0
512,prefix:punctuation:plen10,7.972395042185532,128,394,128,10.0
512,prefix:random_words:plen10,7.982917023132792,128,394,128,10.0
512,prefix:instruction:plen10,7.9662009489205685,128,394,128,10.0
512,prefix:whitespace:plen32,8.142506953193719,128,416,128,32.0
512,prefix:punctuation:plen32,7.996331148478939,128,416,128,32.0
512,prefix:random_words:plen32,7.984782451272208,128,416,128,32.0
512,prefix:instruction:plen32,7.887703237589231,128,416,128,32.0
512,prefix:whitespace:plen64,8.759907342304919,128,448,128,64.0
512,prefix:punctuation:plen64,8.020993118229558,128,448,128,64.0
512,prefix:random_words:plen64,7.997051828091224,128,448,128,64.0
512,prefix:instruction:plen64,7.918157612472097,128,448,128,64.0
512,prefix:whitespace:plen128,9.462588054780987,128,512,128,128.0
512,prefix:punctuation:plen128,8.034906070413102,128,512,128,128.0
512,prefix:random_words:plen128,7.990051783767569,128,512,128,128.0
512,prefix:instruction:plen128,7.918859918565991,128,512,128,128.0
512,prefix:whitespace:plen256,11.49027358377914,128,640,128,256.0
512,prefix:punctuation:plen256,8.034965456430108,128,640,128,256.0
512,prefix:random_words:plen256,8.009565391049222,128,640,128,256.0
512,prefix:instruction:plen256,7.93601966611221,128,640,128,256.0
512,sinkpos0:eos,7.903005255416201,128,384,128,
512,sinkpos1:eos,7.924884940078831,128,384,128,
512,sinkpos0:exclamation,7.944015899165241,128,384,128,
512,sinkpos1:exclamation,7.950367128006953,128,384,128,
512,baseline,15.556958461705076,128,384,128,
512,prefix:whitespace:plen10,16.311332368967957,128,394,128,10.0
512,prefix:punctuation:plen10,15.582349184110232,128,394,128,10.0
512,prefix:random_words:plen10,15.486453549720157,128,394,128,10.0
512,prefix:instruction:plen10,15.515464917151562,128,394,128,10.0
512,prefix:whitespace:plen32,17.206854588126056,128,416,128,32.0
512,prefix:punctuation:plen32,15.552267198248547,128,416,128,32.0
512,prefix:random_words:plen32,15.496178317766072,128,416,128,32.0
512,prefix:instruction:plen32,15.550224252295584,128,416,128,32.0
512,prefix:whitespace:plen64,17.84227811520696,128,448,128,64.0
512,prefix:punctuation:plen64,15.519345837122017,128,448,128,64.0
512,prefix:random_words:plen64,15.508120094425092,128,448,128,64.0
512,prefix:instruction:plen64,15.512413397813988,128,448,128,64.0
512,prefix:whitespace:plen128,18.59980793617845,128,512,128,128.0
512,prefix:punctuation:plen128,15.539832001937707,128,512,128,128.0
512,prefix:random_words:plen128,15.522365412753638,128,512,128,128.0
512,prefix:instruction:plen128,15.477310526063953,128,512,128,128.0
512,prefix:whitespace:plen256,22.354609411808568,128,640,128,256.0
512,prefix:punctuation:plen256,15.563918229487689,128,640,128,256.0
512,prefix:random_words:plen256,15.568876550758004,128,640,128,256.0
512,prefix:instruction:plen256,15.499496402935012,128,640,128,256.0
512,sinkpos0:eos,15.50459315308863,128,384,128,
512,sinkpos1:eos,15.526681169084279,128,384,128,
512,sinkpos0:exclamation,15.564552776785803,128,384,128,
512,sinkpos1:exclamation,15.580287428060299,128,384,128,
512,baseline,10.256132840741618,128,384,128,
512,prefix:whitespace:plen10,11.05420667861399,128,394,128,10.0
512,prefix:punctuation:plen10,10.305287353033966,128,394,128,10.0
512,prefix:random_words:plen10,10.411942280143716,128,394,128,10.0
512,prefix:instruction:plen10,10.400874178562391,128,394,128,10.0
512,prefix:whitespace:plen32,12.274316540500264,128,416,128,32.0
512,prefix:punctuation:plen32,10.347915288772242,128,416,128,32.0
512,prefix:random_words:plen32,10.44014821449353,128,416,128,32.0
512,prefix:instruction:plen32,10.462349894213355,128,416,128,32.0
512,prefix:whitespace:plen64,13.239177517589258,128,448,128,64.0
512,prefix:punctuation:plen64,10.35437379640286,128,448,128,64.0
512,prefix:random_words:plen64,10.449476642942493,128,448,128,64.0
512,prefix:instruction:plen64,10.532733624969278,128,448,128,64.0
512,prefix:whitespace:plen128,14.932956324760312,128,512,128,128.0
512,prefix:punctuation:plen128,10.351559889225854,128,512,128,128.0
512,prefix:random_words:plen128,10.44401454182579,128,512,128,128.0
512,prefix:instruction:plen128,10.52623413592392,128,512,128,128.0
512,prefix:whitespace:plen256,17.49123779278414,128,640,128,256.0
512,prefix:punctuation:plen256,10.39759645024994,128,640,128,256.0
512,prefix:random_words:plen256,10.488359045053143,128,640,128,256.0
512,prefix:instruction:plen256,10.601601428055522,128,640,128,256.0
512,sinkpos0:eos,10.286812761792671,128,384,128,
512,sinkpos1:eos,10.308069020656696,128,384,128,
512,sinkpos0:exclamation,10.235552264207188,128,384,128,
512,sinkpos1:exclamation,10.267744577973374,128,384,128,
512,baseline,28.7683498089784,128,384,128,
512,prefix:whitespace:plen10,28.398291183736113,128,394,128,10.0
512,prefix:punctuation:plen10,28.59857347903207,128,394,128,10.0
512,prefix:random_words:plen10,28.873957751758194,128,394,128,10.0
512,prefix:instruction:plen10,28.722404410858,128,394,128,10.0
512,prefix:whitespace:plen32,29.03820938755281,128,416,128,32.0
512,prefix:punctuation:plen32,28.54309124492162,128,416,128,32.0
512,prefix:random_words:plen32,28.94925064282286,128,416,128,32.0
512,prefix:instruction:plen32,28.701149379465885,128,416,128,32.0
512,prefix:whitespace:plen64,29.84265880143592,128,448,128,64.0
512,prefix:punctuation:plen64,28.43783237621783,128,448,128,64.0
512,prefix:random_words:plen64,29.004616461523465,128,448,128,64.0
512,prefix:instruction:plen64,28.906530963212006,128,448,128,64.0
512,prefix:whitespace:plen128,32.36575272654677,128,512,128,128.0
512,prefix:punctuation:plen128,28.46809452650337,128,512,128,128.0
512,prefix:random_words:plen128,29.004146229053088,128,512,128,128.0
512,prefix:instruction:plen128,28.83713073412517,128,512,128,128.0
512,prefix:whitespace:plen256,38.07411716736301,128,640,128,256.0
512,prefix:punctuation:plen256,28.324937744833537,128,640,128,256.0
512,prefix:random_words:plen256,29.148942726740714,128,640,128,256.0
512,prefix:instruction:plen256,28.823493349227903,128,640,128,256.0
512,sinkpos0:eos,28.799471783624096,128,384,128,
512,sinkpos1:eos,28.720569217590278,128,384,128,
512,sinkpos0:exclamation,28.806675463680126,128,384,128,
512,sinkpos1:exclamation,28.75188628093173,128,384,128,
512,baseline,10.922577173012952,128,384,128,
512,prefix:whitespace:plen10,11.20447142460705,128,394,128,10.0
512,prefix:punctuation:plen10,10.88637976950029,128,394,128,10.0
512,prefix:random_words:plen10,10.765759363990945,128,394,128,10.0
512,prefix:instruction:plen10,10.83902665655807,128,394,128,10.0
512,prefix:whitespace:plen32,11.797106168034713,128,416,128,32.0
512,prefix:punctuation:plen32,10.855081405840064,128,416,128,32.0
512,prefix:random_words:plen32,10.74220949552318,128,416,128,32.0
512,prefix:instruction:plen32,10.793649876763068,128,416,128,32.0
512,prefix:whitespace:plen64,12.557043989049248,128,448,128,64.0
512,prefix:punctuation:plen64,10.82471175657145,128,448,128,64.0
512,prefix:random_words:plen64,10.74840668570079,128,448,128,64.0
512,prefix:instruction:plen64,10.833621805164134,128,448,128,64.0
512,prefix:whitespace:plen128,15.014835331409095,128,512,128,128.0
512,prefix:punctuation:plen128,10.771384597801758,128,512,128,128.0
512,prefix:random_words:plen128,10.71641651272548,128,512,128,128.0
512,prefix:instruction:plen128,10.805223540321741,128,512,128,128.0
512,prefix:whitespace:plen256,18.18653519208044,128,640,128,256.0
512,prefix:punctuation:plen256,10.7934594463496,128,640,128,256.0
512,prefix:random_words:plen256,10.717545879048046,128,640,128,256.0
512,prefix:instruction:plen256,10.807818050969738,128,640,128,256.0
512,sinkpos0:eos,10.831442025895425,128,384,128,
512,sinkpos1:eos,10.896021184316641,128,384,128,
512,sinkpos0:exclamation,10.915743430190274,128,384,128,
512,sinkpos1:exclamation,10.8851858979787,128,384,128,
512,baseline,10.955349931778692,128,384,128,
512,prefix:whitespace:plen10,11.280579175563386,128,394,128,10.0
512,prefix:punctuation:plen10,11.000706200123897,128,394,128,10.0
512,prefix:random_words:plen10,10.949012541089044,128,394,128,10.0
512,prefix:instruction:plen10,11.149887467032842,128,394,128,10.0
512,prefix:whitespace:plen32,11.777085861489955,128,416,128,32.0
512,prefix:punctuation:plen32,10.99858982612735,128,416,128,32.0
512,prefix:random_words:plen32,11.00480111033011,128,416,128,32.0
512,prefix:instruction:plen32,11.209769972335375,128,416,128,32.0
512,prefix:whitespace:plen64,12.498868290944358,128,448,128,64.0
512,prefix:punctuation:plen64,11.025022533767519,128,448,128,64.0
512,prefix:random_words:plen64,11.013279083733105,128,448,128,64.0
512,prefix:instruction:plen64,11.275916547028844,128,448,128,64.0
512,prefix:whitespace:plen128,14.172260980024433,128,512,128,128.0
512,prefix:punctuation:plen128,11.028150976090808,128,512,128,128.0
512,prefix:random_words:plen128,11.05452821773671,128,512,128,128.0
512,prefix:instruction:plen128,11.313053125599943,128,512,128,128.0
512,prefix:whitespace:plen256,17.991072279912455,128,640,128,256.0
512,prefix:punctuation:plen256,11.029849645092044,128,640,128,256.0
512,prefix:random_words:plen256,11.056286305998345,128,640,128,256.0
512,prefix:instruction:plen256,11.355617256332117,128,640,128,256.0
512,sinkpos0:eos,10.909236477769502,128,384,128,
512,sinkpos1:eos,10.903903203334167,128,384,128,
512,sinkpos0:exclamation,10.915186505965739,128,384,128,
512,sinkpos1:exclamation,10.971498504360314,128,384,128,
512,baseline,13.206567262662949,128,384,128,
512,prefix:whitespace:plen10,13.691830684204197,128,394,128,10.0
512,prefix:punctuation:plen10,13.16598015710394,128,394,128,10.0
512,prefix:random_words:plen10,13.083673013345182,128,394,128,10.0
512,prefix:instruction:plen10,13.009291260789148,128,394,128,10.0
512,prefix:whitespace:plen32,15.134889329653475,128,416,128,32.0
512,prefix:punctuation:plen32,13.194897075739107,128,416,128,32.0
512,prefix:random_words:plen32,13.120424164568625,128,416,128,32.0
512,prefix:instruction:plen32,13.070048374772595,128,416,128,32.0
512,prefix:whitespace:plen64,16.444085335107054,128,448,128,64.0
512,prefix:punctuation:plen64,13.208412524490667,128,448,128,64.0
512,prefix:random_words:plen64,13.077183171335216,128,448,128,64.0
512,prefix:instruction:plen64,12.92963435439878,128,448,128,64.0
512,prefix:whitespace:plen128,17.4566632202348,128,512,128,128.0
512,prefix:punctuation:plen128,13.173616453514775,128,512,128,128.0
512,prefix:random_words:plen128,13.086543167581727,128,512,128,128.0
512,prefix:instruction:plen128,12.983439858003106,128,512,128,128.0
512,prefix:whitespace:plen256,20.619736372456682,128,640,128,256.0
512,prefix:punctuation:plen256,13.122667241905488,128,640,128,256.0
512,prefix:random_words:plen256,13.033000191385614,128,640,128,256.0
512,prefix:instruction:plen256,13.016942195229491,128,640,128,256.0
512,sinkpos0:eos,13.126350224034903,128,384,128,
512,sinkpos1:eos,13.108783218576646,128,384,128,
512,sinkpos0:exclamation,13.14838205858485,128,384,128,
512,sinkpos1:exclamation,13.146839818305104,128,384,128,
512,baseline,20.841939474015753,128,384,128,
512,prefix:whitespace:plen10,21.70193440394668,128,394,128,10.0
512,prefix:punctuation:plen10,20.921946171350292,128,394,128,10.0
512,prefix:random_words:plen10,20.97488275552374,128,394,128,10.0
512,prefix:instruction:plen10,20.991937418478255,128,394,128,10.0
512,prefix:whitespace:plen32,23.74226592355749,128,416,128,32.0
512,prefix:punctuation:plen32,20.808127321562313,128,416,128,32.0
512,prefix:random_words:plen32,20.968877652423707,128,416,128,32.0
512,prefix:instruction:plen32,20.95879135033218,128,416,128,32.0
512,prefix:whitespace:plen64,25.028795196580766,128,448,128,64.0
512,prefix:punctuation:plen64,20.770977497932876,128,448,128,64.0
512,prefix:random_words:plen64,21.14671522263826,128,448,128,64.0
512,prefix:instruction:plen64,20.92104831809419,128,448,128,64.0
512,prefix:whitespace:plen128,27.470075224870335,128,512,128,128.0
512,prefix:punctuation:plen128,20.72067970651932,128,512,128,128.0
512,prefix:random_words:plen128,21.349966628819974,128,512,128,128.0
